Order ID,Customer ID,Customer Email,Order Time,Delivery Time,Delivery Address,Customer Availability,Delivery Status,Traffic Condition,Weather Condition
1454,C053,customerC053@gmail.com,44:42.5,44:42.5,"19 Oak St, City, Country",25:00-27:00,Success,Medium,Sunny
1455,C060,customerC060@gmail.com,44:42.5,44:42.5,"330 Elm St, City, Country",1:00-5:00,Success,Low,Sunny
1456,C005,customerC005@gmail.com,44:42.5,44:42.5,"449 Maple St, City, Country",19:00-22:00,Success,Medium,Sunny
1457,C068,customerC068@gmail.com,44:42.5,44:42.5,"946 Elm St, City, Country",14:00-16:00,Success,Low,Cloudy
1458,C006,customerC006@gmail.com,44:42.5,44:42.5,"499 Maple St, City, Country",17:00-20:00,Success,Low,Sunny
1459,C096,customerC096@gmail.com,44:42.5,44:42.5,"758 Main St, City, Country",2:00-5:00,Success,Low,Sunny
1460,C094,customerC094@gmail.com,44:42.5,44:42.5,"930 Maple St, City, Country",14:00-17:00,Success,Low,Sunny
1461,C047,customerC047@gmail.com,44:42.5,44:42.5,"944 Maple St, City, Country",6:00-10:00,Success,Low,Sunny
1462,C099,customerC099@gmail.com,44:42.5,44:42.5,"560 Main St, City, Country",2:00-5:00,Success,Low,Sunny
1463,C055,customerC055@gmail.com,44:42.5,44:42.5,"245 Maple St, City, Country",17:00-19:00,Success,Low,Sunny
1464,C040,customerC040@gmail.com,44:42.5,44:42.5,"925 Elm St, City, Country",8:00-11:00,Success,Medium,Sunny
1465,C052,customerC052@gmail.com,44:42.5,44:42.5,"17 Maple St, City, Country",12:00-15:00,Failed,Low,Sunny
1466,C016,customerC016@gmail.com,44:42.5,44:42.5,"325 Elm St, City, Country",8:00-11:00,Success,Low,Sunny
1467,C013,customerC013@gmail.com,44:42.5,44:42.5,"305 Oak St, City, Country",9:00-13:00,Success,Low,Cloudy
1468,C030,customerC030@gmail.com,44:42.5,44:42.5,"7 Elm St, City, Country",23:00-27:00,Success,High,Sunny
1469,C019,customerC019@gmail.com,44:42.5,44:42.5,"817 Maple St, City, Country",4:00-6:00,Success,Low,Sunny
1470,C017,customerC017@gmail.com,44:42.5,44:42.5,"193 Main St, City, Country",23:00-26:00,Success,Low,Sunny
1471,C063,customerC063@gmail.com,44:42.5,44:42.5,"574 Main St, City, Country",2:00-6:00,Success,Low,Sunny
1472,C019,customerC019@gmail.com,44:42.5,44:42.5,"171 Main St, City, Country",2:00-5:00,Success,Medium,Sunny
1473,C092,customerC092@gmail.com,44:42.5,44:42.5,"251 Maple St, City, Country",4:00-7:00,Success,High,Sunny
1474,C058,customerC058@gmail.com,44:42.5,44:42.5,"387 Maple St, City, Country",10:00-14:00,Success,Low,Sunny
1475,C055,customerC055@gmail.com,44:42.5,44:42.5,"629 Oak St, City, Country",16:00-20:00,Success,Low,Sunny
1476,C090,customerC090@gmail.com,44:42.5,44:42.5,"416 Elm St, City, Country",20:00-24:00,Success,High,Cloudy
1477,C090,customerC090@gmail.com,44:42.5,44:42.5,"380 Main St, City, Country",14:00-17:00,Success,Low,Rainy
1478,C062,customerC062@gmail.com,44:42.5,44:42.5,"822 Pine St, City, Country",12:00-14:00,Success,Medium,Sunny
1479,C023,customerC023@gmail.com,44:42.5,44:42.5,"73 Main St, City, Country",8:00-10:00,Success,Low,Sunny
1480,C009,customerC009@gmail.com,44:42.5,44:42.5,"93 Main St, City, Country",13:00-17:00,Failed,Low,Sunny
1481,C012,customerC012@gmail.com,44:42.5,44:42.5,"598 Main St, City, Country",15:00-18:00,Failed,Low,Sunny
1482,C001,customerC001@gmail.com,44:42.5,44:42.5,"499 Pine St, City, Country",8:00-12:00,Success,Low,Sunny
1483,C058,customerC058@gmail.com,44:42.5,44:42.5,"947 Main St, City, Country",1:00-5:00,Success,Medium,Sunny
1484,C001,customerC001@gmail.com,44:42.5,44:42.5,"199 Maple St, City, Country",17:00-20:00,Success,High,Rainy
1485,C034,customerC034@gmail.com,44:42.5,44:42.5,"339 Oak St, City, Country",5:00-8:00,Success,Low,Sunny
1486,C096,customerC096@gmail.com,44:42.5,44:42.5,"962 Main St, City, Country",2:00-4:00,Success,Medium,Sunny
1487,C048,customerC048@gmail.com,44:42.5,44:42.5,"429 Oak St, City, Country",15:00-17:00,Success,Low,Sunny
1488,C089,customerC089@gmail.com,44:42.5,44:42.5,"139 Maple St, City, Country",15:00-18:00,Success,Low,Cloudy
1489,C001,customerC001@gmail.com,44:42.5,44:42.5,"942 Main St, City, Country",12:00-14:00,Success,Low,Sunny
1490,C016,customerC016@gmail.com,44:42.5,44:42.5,"232 Elm St, City, Country",8:00-12:00,Success,High,Sunny
1491,C061,customerC061@gmail.com,44:42.5,44:42.5,"435 Elm St, City, Country",19:00-23:00,Success,Medium,Sunny
1492,C064,customerC064@gmail.com,44:42.5,44:42.5,"736 Pine St, City, Country",13:00-15:00,Success,Medium,Cloudy
1493,C063,customerC063@gmail.com,44:42.5,44:42.5,"751 Main St, City, Country",6:00-9:00,Success,Medium,Sunny
1494,C069,customerC069@gmail.com,44:42.5,44:42.5,"872 Pine St, City, Country",7:00-11:00,Success,Medium,Cloudy
1495,C022,customerC022@gmail.com,44:42.5,44:42.5,"335 Pine St, City, Country",2:00-5:00,Success,High,Sunny
1496,C093,customerC093@gmail.com,44:42.5,44:42.5,"116 Main St, City, Country",21:00-23:00,Success,Medium,Sunny
1497,C067,customerC067@gmail.com,44:42.5,44:42.5,"49 Maple St, City, Country",15:00-18:00,Success,High,Sunny
1498,C076,customerC076@gmail.com,44:42.5,44:42.5,"82 Elm St, City, Country",20:00-24:00,Success,Low,Sunny
1499,C026,customerC026@gmail.com,44:42.5,44:42.5,"333 Maple St, City, Country",11:00-13:00,Success,Low,Sunny
1500,C016,customerC016@gmail.com,44:42.5,44:42.5,"335 Pine St, City, Country",14:00-18:00,Success,Low,Cloudy
1501,C051,customerC051@gmail.com,44:42.5,44:42.5,"960 Maple St, City, Country",22:00-25:00,Success,Low,Sunny
1502,C086,customerC086@gmail.com,44:42.5,44:42.5,"635 Elm St, City, Country",15:00-18:00,Success,Low,Sunny
1503,C057,customerC057@gmail.com,44:42.5,44:42.5,"733 Oak St, City, Country",3:00-6:00,Success,Low,Sunny
1504,C029,customerC029@gmail.com,44:42.5,44:42.5,"851 Oak St, City, Country",22:00-25:00,Success,Medium,Sunny
1505,C078,customerC078@gmail.com,44:42.5,44:42.5,"694 Oak St, City, Country",20:00-24:00,Success,Low,Sunny
1506,C092,customerC092@gmail.com,44:42.5,44:42.5,"951 Pine St, City, Country",7:00-10:00,Success,Low,Sunny
1507,C069,customerC069@gmail.com,44:42.5,44:42.5,"507 Pine St, City, Country",4:00-7:00,Failed,Low,Sunny
1508,C047,customerC047@gmail.com,44:42.5,44:42.5,"884 Oak St, City, Country",12:00-14:00,Success,High,Sunny
1509,C094,customerC094@gmail.com,44:42.5,44:42.5,"122 Oak St, City, Country",15:00-17:00,Success,Low,Rainy
1510,C062,customerC062@gmail.com,44:42.5,44:42.5,"96 Oak St, City, Country",13:00-16:00,Success,Low,Sunny
1511,C069,customerC069@gmail.com,44:42.5,44:42.5,"414 Oak St, City, Country",7:00-9:00,Failed,Medium,Cloudy
1512,C076,customerC076@gmail.com,44:42.5,44:42.5,"898 Main St, City, Country",9:00-11:00,Success,Medium,Sunny
1513,C016,customerC016@gmail.com,44:42.5,44:42.5,"905 Pine St, City, Country",18:00-21:00,Success,Low,Sunny
1514,C090,customerC090@gmail.com,44:42.5,44:42.5,"671 Pine St, City, Country",10:00-13:00,Success,Low,Sunny
1515,C090,customerC090@gmail.com,44:42.5,44:42.5,"482 Maple St, City, Country",3:00-6:00,Success,Low,Sunny
1516,C048,customerC048@gmail.com,44:42.5,44:42.5,"504 Main St, City, Country",4:00-7:00,Success,High,Cloudy
1517,C085,customerC085@gmail.com,44:42.5,44:42.5,"932 Main St, City, Country",20:00-22:00,Success,Low,Sunny
1518,C039,customerC039@gmail.com,44:42.5,44:42.5,"250 Elm St, City, Country",3:00-6:00,Success,Low,Sunny
1519,C033,customerC033@gmail.com,44:42.5,44:42.5,"869 Maple St, City, Country",8:00-12:00,Success,Low,Cloudy
1520,C094,customerC094@gmail.com,44:42.5,44:42.5,"830 Elm St, City, Country",6:00-10:00,Success,Low,Sunny
1521,C023,customerC023@gmail.com,44:42.5,44:42.5,"500 Main St, City, Country",2:00-6:00,Success,Medium,Sunny
1522,C010,customerC010@gmail.com,44:42.5,44:42.5,"355 Maple St, City, Country",21:00-25:00,Success,Low,Sunny
1523,C069,customerC069@gmail.com,44:42.5,44:42.5,"211 Pine St, City, Country",14:00-18:00,Success,Low,Cloudy
1524,C034,customerC034@gmail.com,44:42.5,44:42.5,"541 Oak St, City, Country",10:00-14:00,Success,Low,Sunny
1525,C052,customerC052@gmail.com,44:42.5,44:42.5,"583 Pine St, City, Country",3:00-5:00,Success,Low,Sunny
1526,C095,customerC095@gmail.com,44:42.5,44:42.5,"265 Pine St, City, Country",6:00-8:00,Success,Low,Sunny
1527,C010,customerC010@gmail.com,44:42.5,44:42.5,"902 Maple St, City, Country",11:00-14:00,Success,Medium,Rainy
1528,C019,customerC019@gmail.com,44:42.5,44:42.5,"442 Main St, City, Country",18:00-21:00,Success,Medium,Sunny
1529,C058,customerC058@gmail.com,44:42.5,44:42.5,"400 Oak St, City, Country",1:00-4:00,Success,High,Sunny
1530,C096,customerC096@gmail.com,44:42.5,44:42.5,"789 Elm St, City, Country",23:00-26:00,Success,Medium,Sunny
1531,C001,customerC001@gmail.com,44:42.5,44:42.5,"804 Elm St, City, Country",23:00-25:00,Success,Medium,Rainy
1532,C069,customerC069@gmail.com,44:42.5,44:42.5,"485 Maple St, City, Country",21:00-24:00,Success,Low,Cloudy
1533,C004,customerC004@gmail.com,44:42.5,44:42.5,"470 Elm St, City, Country",10:00-13:00,Failed,Medium,Rainy
1534,C016,customerC016@gmail.com,44:42.5,44:42.5,"844 Elm St, City, Country",21:00-23:00,Success,Medium,Sunny
1535,C024,customerC024@gmail.com,44:42.5,44:42.5,"445 Maple St, City, Country",11:00-14:00,Success,Medium,Sunny
1536,C080,customerC080@gmail.com,44:42.5,44:42.5,"267 Oak St, City, Country",8:00-12:00,Success,Low,Sunny
1537,C002,customerC002@gmail.com,44:42.5,44:42.5,"825 Maple St, City, Country",21:00-25:00,Success,Low,Cloudy
1538,C092,customerC092@gmail.com,44:42.5,44:42.5,"955 Elm St, City, Country",8:00-11:00,Success,Medium,Sunny
1539,C032,customerC032@gmail.com,44:42.5,44:42.5,"606 Pine St, City, Country",25:00-27:00,Success,Medium,Sunny
1540,C091,customerC091@gmail.com,44:42.5,44:42.5,"650 Pine St, City, Country",7:00-9:00,Success,High,Cloudy
1541,C084,customerC084@gmail.com,44:42.5,44:42.5,"395 Main St, City, Country",1:00-4:00,Success,Low,Sunny
1542,C024,customerC024@gmail.com,44:42.5,44:42.5,"730 Elm St, City, Country",19:00-22:00,Success,Low,Sunny
1543,C012,customerC012@gmail.com,44:42.5,44:42.5,"178 Pine St, City, Country",17:00-21:00,Success,Low,Sunny
1544,C050,customerC050@gmail.com,44:42.5,44:42.5,"371 Elm St, City, Country",6:00-10:00,Success,Medium,Sunny
1545,C035,customerC035@gmail.com,44:42.5,44:42.5,"791 Elm St, City, Country",6:00-8:00,Success,Low,Cloudy
1546,C033,customerC033@gmail.com,44:42.5,44:42.5,"318 Main St, City, Country",15:00-18:00,Success,Low,Sunny
1547,C033,customerC033@gmail.com,44:42.5,44:42.5,"384 Main St, City, Country",15:00-18:00,Success,High,Sunny
1548,C061,customerC061@gmail.com,44:42.5,44:42.5,"239 Oak St, City, Country",10:00-13:00,Success,Low,Sunny
1549,C051,customerC051@gmail.com,44:42.5,44:42.5,"678 Oak St, City, Country",14:00-17:00,Success,Medium,Sunny
1550,C043,customerC043@gmail.com,44:42.5,44:42.5,"222 Maple St, City, Country",15:00-19:00,Success,Low,Sunny
1551,C012,customerC012@gmail.com,44:42.5,44:42.5,"129 Maple St, City, Country",5:00-8:00,Success,Medium,Sunny
1552,C067,customerC067@gmail.com,44:42.5,44:42.5,"992 Pine St, City, Country",6:00-9:00,Success,Low,Sunny
1553,C065,customerC065@gmail.com,44:42.5,44:42.5,"917 Elm St, City, Country",17:00-20:00,Success,High,Sunny
1554,C033,customerC033@gmail.com,44:42.5,44:42.5,"622 Maple St, City, Country",22:00-26:00,Success,High,Sunny
1555,C040,customerC040@gmail.com,44:42.5,44:42.5,"923 Pine St, City, Country",10:00-12:00,Success,Low,Sunny
1556,C074,customerC074@gmail.com,44:42.5,44:42.5,"903 Elm St, City, Country",23:00-26:00,Success,Low,Cloudy
1557,C043,customerC043@gmail.com,44:42.5,44:42.5,"999 Maple St, City, Country",20:00-22:00,Success,Low,Cloudy
1558,C044,customerC044@gmail.com,44:42.5,44:42.5,"975 Pine St, City, Country",2:00-5:00,Success,Medium,Cloudy
1559,C029,customerC029@gmail.com,44:42.5,44:42.5,"480 Pine St, City, Country",19:00-21:00,Success,Medium,Sunny
1560,C013,customerC013@gmail.com,44:42.5,44:42.5,"869 Pine St, City, Country",2:00-4:00,Success,Low,Sunny
1561,C012,customerC012@gmail.com,44:42.5,44:42.5,"204 Main St, City, Country",6:00-9:00,Success,Medium,Sunny
1562,C095,customerC095@gmail.com,44:42.5,44:42.5,"540 Main St, City, Country",4:00-7:00,Success,Low,Sunny
1563,C046,customerC046@gmail.com,44:42.5,44:42.5,"677 Maple St, City, Country",17:00-19:00,Success,Medium,Sunny
1564,C002,customerC002@gmail.com,44:42.5,44:42.5,"405 Oak St, City, Country",8:00-11:00,Success,High,Sunny
1565,C035,customerC035@gmail.com,44:42.5,44:42.5,"591 Maple St, City, Country",5:00-8:00,Success,Low,Rainy
1566,C087,customerC087@gmail.com,44:42.5,44:42.5,"828 Elm St, City, Country",24:00-26:00,Success,Low,Sunny
1567,C081,customerC081@gmail.com,44:42.5,44:42.5,"688 Main St, City, Country",16:00-19:00,Success,Low,Sunny
1568,C090,customerC090@gmail.com,44:42.5,44:42.5,"56 Oak St, City, Country",4:00-8:00,Success,Low,Cloudy
1569,C008,customerC008@gmail.com,44:42.5,44:42.5,"504 Maple St, City, Country",11:00-15:00,Success,Low,Sunny
1570,C093,customerC093@gmail.com,44:42.5,44:42.5,"455 Maple St, City, Country",19:00-22:00,Success,Low,Cloudy
1571,C026,customerC026@gmail.com,44:42.5,44:42.5,"230 Elm St, City, Country",7:00-11:00,Success,Low,Cloudy
1572,C074,customerC074@gmail.com,44:42.5,44:42.5,"258 Oak St, City, Country",25:00-27:00,Success,Low,Rainy
1573,C090,customerC090@gmail.com,44:42.5,44:42.5,"993 Maple St, City, Country",14:00-16:00,Success,Low,Sunny
1574,C034,customerC034@gmail.com,44:42.5,44:42.5,"768 Oak St, City, Country",24:00-27:00,Failed,Low,Sunny
1575,C007,customerC007@gmail.com,44:42.5,44:42.5,"276 Pine St, City, Country",22:00-24:00,Success,Low,Sunny
1576,C068,customerC068@gmail.com,44:42.5,44:42.5,"299 Maple St, City, Country",9:00-12:00,Success,Medium,Sunny
1577,C058,customerC058@gmail.com,44:42.5,44:42.5,"799 Oak St, City, Country",7:00-9:00,Success,Medium,Sunny
1578,C075,customerC075@gmail.com,44:42.5,44:42.5,"480 Maple St, City, Country",17:00-19:00,Success,Low,Sunny
1579,C029,customerC029@gmail.com,44:42.5,44:42.5,"458 Oak St, City, Country",16:00-18:00,Success,Low,Sunny
1580,C036,customerC036@gmail.com,44:42.5,44:42.5,"365 Oak St, City, Country",20:00-24:00,Success,Medium,Sunny
1581,C089,customerC089@gmail.com,44:42.5,44:42.5,"675 Maple St, City, Country",14:00-16:00,Success,High,Cloudy
1582,C021,customerC021@gmail.com,44:42.5,44:42.5,"781 Main St, City, Country",2:00-4:00,Success,Low,Cloudy
1583,C036,customerC036@gmail.com,44:42.5,44:42.5,"803 Pine St, City, Country",20:00-23:00,Failed,Low,Sunny
1584,C010,customerC010@gmail.com,44:42.5,44:42.5,"459 Oak St, City, Country",13:00-15:00,Success,Low,Sunny
1585,C073,customerC073@gmail.com,44:42.5,44:42.5,"917 Oak St, City, Country",19:00-21:00,Success,Low,Cloudy
1586,C024,customerC024@gmail.com,44:42.5,44:42.5,"950 Oak St, City, Country",15:00-18:00,Failed,Low,Sunny
1587,C064,customerC064@gmail.com,44:42.5,44:42.5,"926 Pine St, City, Country",2:00-6:00,Success,Low,Cloudy
1588,C099,customerC099@gmail.com,44:42.5,44:42.5,"304 Maple St, City, Country",23:00-26:00,Success,Medium,Rainy
1589,C049,customerC049@gmail.com,44:42.5,44:42.5,"803 Elm St, City, Country",22:00-25:00,Success,Low,Sunny
1590,C099,customerC099@gmail.com,44:42.5,44:42.5,"433 Pine St, City, Country",19:00-23:00,Success,Low,Cloudy
1591,C036,customerC036@gmail.com,44:42.5,44:42.5,"928 Oak St, City, Country",13:00-17:00,Failed,Low,Sunny
1592,C082,customerC082@gmail.com,44:42.5,44:42.5,"442 Oak St, City, Country",5:00-7:00,Failed,Low,Sunny
1593,C096,customerC096@gmail.com,44:42.5,44:42.5,"515 Maple St, City, Country",9:00-11:00,Success,Low,Sunny
1594,C024,customerC024@gmail.com,44:42.5,44:42.5,"853 Maple St, City, Country",22:00-25:00,Success,Low,Sunny
1595,C023,customerC023@gmail.com,44:42.5,44:42.5,"138 Oak St, City, Country",12:00-14:00,Success,Medium,Cloudy
1596,C062,customerC062@gmail.com,44:42.5,44:42.5,"537 Pine St, City, Country",3:00-5:00,Success,Low,Sunny
1597,C096,customerC096@gmail.com,44:42.5,44:42.5,"573 Maple St, City, Country",24:00-27:00,Success,Medium,Sunny
1598,C037,customerC037@gmail.com,44:42.5,44:42.5,"383 Oak St, City, Country",4:00-7:00,Success,High,Sunny
1599,C012,customerC012@gmail.com,44:42.5,44:42.5,"683 Elm St, City, Country",16:00-19:00,Failed,Low,Cloudy
1600,C055,customerC055@gmail.com,44:42.5,44:42.5,"74 Maple St, City, Country",25:00-28:00,Failed,Low,Rainy
1601,C013,customerC013@gmail.com,44:42.5,44:42.5,"939 Main St, City, Country",5:00-8:00,Success,Low,Cloudy
1602,C023,customerC023@gmail.com,44:42.5,44:42.5,"276 Oak St, City, Country",17:00-20:00,Success,Medium,Sunny
1603,C089,customerC089@gmail.com,44:42.5,44:42.5,"855 Oak St, City, Country",2:00-5:00,Success,High,Sunny
1604,C099,customerC099@gmail.com,44:42.5,44:42.5,"622 Elm St, City, Country",14:00-17:00,Success,Medium,Sunny
1605,C030,customerC030@gmail.com,44:42.5,44:42.5,"695 Pine St, City, Country",18:00-21:00,Success,Low,Sunny
1606,C017,customerC017@gmail.com,44:42.5,44:42.5,"709 Oak St, City, Country",18:00-21:00,Success,Medium,Sunny
1607,C062,customerC062@gmail.com,44:42.5,44:42.5,"901 Oak St, City, Country",20:00-23:00,Success,Low,Sunny
1608,C084,customerC084@gmail.com,44:42.5,44:42.5,"661 Pine St, City, Country",24:00-26:00,Success,Low,Sunny
1609,C089,customerC089@gmail.com,44:42.5,44:42.5,"562 Pine St, City, Country",20:00-23:00,Success,Low,Cloudy
1610,C086,customerC086@gmail.com,44:42.5,44:42.5,"758 Main St, City, Country",17:00-19:00,Failed,Low,Sunny
1611,C013,customerC013@gmail.com,44:42.5,44:42.5,"170 Pine St, City, Country",6:00-10:00,Success,Medium,Sunny
1612,C059,customerC059@gmail.com,44:42.5,44:42.5,"678 Main St, City, Country",17:00-21:00,Success,Low,Sunny
1613,C019,customerC019@gmail.com,44:42.5,44:42.5,"14 Oak St, City, Country",14:00-16:00,Success,Low,Cloudy
1614,C049,customerC049@gmail.com,44:42.5,44:42.5,"288 Oak St, City, Country",17:00-19:00,Success,Low,Cloudy
1615,C012,customerC012@gmail.com,44:42.5,44:42.5,"189 Elm St, City, Country",12:00-14:00,Failed,Medium,Cloudy
1616,C061,customerC061@gmail.com,44:42.5,44:42.5,"155 Elm St, City, Country",5:00-7:00,Success,Medium,Sunny
1617,C019,customerC019@gmail.com,44:42.5,44:42.5,"888 Oak St, City, Country",5:00-8:00,Success,Low,Rainy
1618,C076,customerC076@gmail.com,44:42.5,44:42.5,"277 Pine St, City, Country",14:00-16:00,Success,Low,Sunny
1619,C009,customerC009@gmail.com,44:42.5,44:42.5,"645 Main St, City, Country",22:00-26:00,Success,Low,Sunny
1620,C071,customerC071@gmail.com,44:42.5,44:42.5,"571 Main St, City, Country",8:00-12:00,Success,High,Rainy
1621,C028,customerC028@gmail.com,44:42.5,44:42.5,"182 Elm St, City, Country",14:00-18:00,Success,Low,Sunny
1622,C078,customerC078@gmail.com,44:42.5,44:42.5,"918 Oak St, City, Country",19:00-23:00,Success,Low,Sunny
1623,C095,customerC095@gmail.com,44:42.5,44:42.5,"833 Pine St, City, Country",9:00-12:00,Success,Low,Sunny
1624,C052,customerC052@gmail.com,44:42.5,44:42.5,"193 Pine St, City, Country",4:00-6:00,Success,Low,Sunny
1625,C083,customerC083@gmail.com,44:42.5,44:42.5,"406 Elm St, City, Country",2:00-4:00,Success,Medium,Rainy
1626,C016,customerC016@gmail.com,44:42.5,44:42.5,"943 Main St, City, Country",23:00-27:00,Success,Low,Sunny
1627,C069,customerC069@gmail.com,44:42.5,44:42.5,"93 Elm St, City, Country",23:00-26:00,Success,Low,Sunny
1628,C099,customerC099@gmail.com,44:42.5,44:42.5,"404 Elm St, City, Country",11:00-15:00,Success,Low,Sunny
1629,C012,customerC012@gmail.com,44:42.5,44:42.5,"112 Main St, City, Country",14:00-17:00,Success,Low,Sunny
1630,C025,customerC025@gmail.com,44:42.5,44:42.5,"375 Oak St, City, Country",19:00-22:00,Success,High,Sunny
1631,C052,customerC052@gmail.com,44:42.5,44:42.5,"43 Pine St, City, Country",7:00-11:00,Success,Low,Sunny
1632,C085,customerC085@gmail.com,44:42.5,44:42.5,"296 Pine St, City, Country",4:00-7:00,Success,Medium,Sunny
1633,C053,customerC053@gmail.com,44:42.5,44:42.5,"222 Oak St, City, Country",17:00-21:00,Success,Medium,Sunny
1634,C023,customerC023@gmail.com,44:42.5,44:42.5,"156 Elm St, City, Country",10:00-14:00,Success,Low,Rainy
1635,C016,customerC016@gmail.com,44:42.5,44:42.5,"94 Maple St, City, Country",22:00-24:00,Success,Low,Sunny
1636,C057,customerC057@gmail.com,44:42.5,44:42.5,"973 Elm St, City, Country",14:00-17:00,Success,Low,Sunny
1637,C039,customerC039@gmail.com,44:42.5,44:42.5,"805 Main St, City, Country",11:00-14:00,Success,Medium,Sunny
1638,C053,customerC053@gmail.com,44:42.5,44:42.5,"742 Elm St, City, Country",17:00-19:00,Success,Low,Sunny
1639,C042,customerC042@gmail.com,44:42.5,44:42.5,"804 Elm St, City, Country",9:00-11:00,Success,Low,Cloudy
1640,C058,customerC058@gmail.com,44:42.5,44:42.5,"587 Pine St, City, Country",15:00-18:00,Success,Low,Rainy
1641,C039,customerC039@gmail.com,44:42.5,44:42.5,"936 Oak St, City, Country",12:00-15:00,Success,Medium,Sunny
1642,C014,customerC014@gmail.com,44:42.5,44:42.5,"150 Pine St, City, Country",18:00-22:00,Success,Low,Cloudy
1643,C095,customerC095@gmail.com,44:42.5,44:42.5,"8 Maple St, City, Country",6:00-9:00,Failed,Low,Sunny
1644,C005,customerC005@gmail.com,44:42.5,44:42.5,"296 Elm St, City, Country",10:00-14:00,Success,Low,Sunny
1645,C035,customerC035@gmail.com,44:42.5,44:42.5,"926 Main St, City, Country",4:00-7:00,Success,Low,Sunny
1646,C087,customerC087@gmail.com,44:42.5,44:42.5,"640 Pine St, City, Country",20:00-24:00,Success,Medium,Sunny
1647,C093,customerC093@gmail.com,44:42.5,44:42.5,"628 Oak St, City, Country",22:00-26:00,Success,Low,Sunny
1648,C075,customerC075@gmail.com,44:42.5,44:42.5,"519 Maple St, City, Country",13:00-16:00,Success,Medium,Cloudy
1649,C018,customerC018@gmail.com,44:42.5,44:42.5,"955 Oak St, City, Country",13:00-17:00,Success,Medium,Sunny
1650,C076,customerC076@gmail.com,44:42.5,44:42.5,"181 Main St, City, Country",4:00-6:00,Success,Low,Rainy
1651,C009,customerC009@gmail.com,44:42.5,44:42.5,"931 Oak St, City, Country",6:00-8:00,Success,Medium,Cloudy
1652,C074,customerC074@gmail.com,44:42.5,44:42.5,"212 Maple St, City, Country",17:00-21:00,Success,Low,Sunny
1653,C058,customerC058@gmail.com,44:42.5,44:42.5,"234 Main St, City, Country",11:00-14:00,Success,Low,Sunny
1654,C017,customerC017@gmail.com,44:42.5,44:42.5,"751 Main St, City, Country",11:00-14:00,Success,Medium,Sunny
1655,C007,customerC007@gmail.com,44:42.5,44:42.5,"264 Maple St, City, Country",21:00-23:00,Success,Low,Rainy
1656,C046,customerC046@gmail.com,44:42.5,44:42.5,"734 Pine St, City, Country",21:00-23:00,Success,Medium,Sunny
1657,C013,customerC013@gmail.com,44:42.5,44:42.5,"380 Maple St, City, Country",17:00-20:00,Success,Low,Sunny
1658,C040,customerC040@gmail.com,44:42.5,44:42.5,"631 Pine St, City, Country",20:00-24:00,Success,High,Sunny
1659,C042,customerC042@gmail.com,44:42.5,44:42.5,"945 Main St, City, Country",15:00-17:00,Success,Low,Sunny
1660,C009,customerC009@gmail.com,44:42.5,44:42.5,"64 Elm St, City, Country",4:00-6:00,Success,Low,Sunny
1661,C050,customerC050@gmail.com,44:42.5,44:42.5,"350 Maple St, City, Country",10:00-12:00,Success,Low,Sunny
1662,C027,customerC027@gmail.com,44:42.5,44:42.5,"915 Oak St, City, Country",15:00-18:00,Success,Medium,Sunny
1663,C066,customerC066@gmail.com,44:42.5,44:42.5,"98 Elm St, City, Country",13:00-16:00,Success,Medium,Sunny
1664,C005,customerC005@gmail.com,44:42.5,44:42.5,"71 Pine St, City, Country",19:00-22:00,Success,Low,Sunny
1665,C029,customerC029@gmail.com,44:42.5,44:42.5,"570 Elm St, City, Country",2:00-5:00,Success,Medium,Sunny
1666,C037,customerC037@gmail.com,44:42.5,44:42.5,"763 Pine St, City, Country",22:00-25:00,Success,Low,Sunny
1667,C038,customerC038@gmail.com,44:42.5,44:42.5,"50 Elm St, City, Country",3:00-7:00,Success,Low,Sunny
1668,C083,customerC083@gmail.com,44:42.5,44:42.5,"928 Pine St, City, Country",13:00-16:00,Success,Medium,Sunny
1669,C008,customerC008@gmail.com,44:42.5,44:42.5,"783 Maple St, City, Country",20:00-22:00,Success,Medium,Sunny
1670,C065,customerC065@gmail.com,44:42.5,44:42.5,"84 Oak St, City, Country",15:00-18:00,Success,Medium,Sunny
1671,C086,customerC086@gmail.com,44:42.5,44:42.5,"805 Main St, City, Country",18:00-20:00,Success,Medium,Sunny
1672,C017,customerC017@gmail.com,44:42.5,44:42.5,"808 Pine St, City, Country",3:00-5:00,Success,Low,Sunny
1673,C071,customerC071@gmail.com,44:42.5,44:42.5,"56 Oak St, City, Country",22:00-25:00,Success,Medium,Sunny
1674,C089,customerC089@gmail.com,44:42.5,44:42.5,"110 Maple St, City, Country",24:00-28:00,Success,Low,Sunny
1675,C045,customerC045@gmail.com,44:42.5,44:42.5,"862 Pine St, City, Country",10:00-12:00,Success,Low,Cloudy
1676,C004,customerC004@gmail.com,44:42.5,44:42.5,"650 Pine St, City, Country",3:00-5:00,Success,Low,Cloudy
1677,C036,customerC036@gmail.com,44:42.5,44:42.5,"49 Pine St, City, Country",15:00-18:00,Success,Low,Cloudy
1678,C070,customerC070@gmail.com,44:42.5,44:42.5,"637 Maple St, City, Country",5:00-9:00,Success,Low,Cloudy
1679,C031,customerC031@gmail.com,44:42.5,44:42.5,"992 Pine St, City, Country",15:00-18:00,Success,Low,Sunny
1680,C019,customerC019@gmail.com,44:42.5,44:42.5,"101 Elm St, City, Country",4:00-6:00,Failed,Low,Sunny
